Date,Open,High,Low,Close 
2020-08-07,1.19564,1.19764,1.19064,1.19249
2020-08-10,1.19182,1.19887,1.1908,1.1968
2020-08-11,1.1968,1.19937,1.19311,1.19708
2020-08-12,1.19705,1.19983,1.18722,1.18873
2020-08-13,1.18865,1.19377,1.18756,1.18892
2020-08-14,1.18892,1.19466,1.18775,1.1901
2020-08-17,1.19135,1.1916,1.1857,1.1878
2020-08-18,1.18764,1.19693,1.1875,1.1961
2020-08-19,1.1961,1.20276,1.19318,1.19921
2020-08-20,1.19971,1.20069,1.19301,1.20049
2020-08-21,1.20049,1.20278,1.19211,1.19313
2020-08-24,1.19345,1.19626,1.18925,1.19108
2020-08-25,1.191,1.19746,1.19061,1.19303
2020-08-26,1.19304,1.2004,1.19301,1.19966
2020-08-27,1.19956,1.20213,1.19793,1.20057
2020-08-28,1.20038,1.20762,1.19813,1.20711
2020-08-31,1.207,1.20918,1.20128,1.20808
2020-09-01,1.20815,1.22225,1.20635,1.21642
2020-09-02,1.21642,1.2197,1.21043,1.21627
2020-09-03,1.2162,1.21694,1.20628,1.20737
2020-09-04,1.20741,1.21308,1.20601,1.21215
2020-09-07,1.21074,1.21128,1.20172,1.20607
2020-09-08,1.20615,1.20718,1.19096,1.19129
2020-09-09,1.19131,1.19131,1.18318,1.18603
2020-09-10,1.18592,1.18683,1.16194,1.16539
2020-09-11,1.16539,1.17011,1.16,1.16338
2020-09-14,1.16306,1.1704,1.16263,1.16708
2020-09-15,1.16708,1.17199,1.16405,1.17097
2020-09-16,1.17097,1.18116,1.16814,1.17949
2020-09-17,1.17948,1.18337,1.17144,1.17846
2020-09-18,1.1783,1.18187,1.17604,1.17668
2020-09-21,1.1784,1.18028,1.17027,1.17197
2020-09-22,1.17247,1.17628,1.16581,1.17149
2020-09-23,1.17147,1.17987,1.16705,1.17541
2020-09-24,1.17542,1.18303,1.17248,1.18096
2020-09-25,1.1813,1.18586,1.17796,1.18441
2020-09-28,1.18539,1.19659,1.18408,1.18723
2020-09-29,1.18724,1.19003,1.18114,1.18327
2020-09-30,1.18292,1.19043,1.17984,1.1892
2020-10-01,1.1892,1.19087,1.17739,1.18328
2020-10-02,1.18328,1.19327,1.18179,1.19072
2020-10-05,1.1879,1.18963,1.18381,1.18817
2020-10-06,1.1881,1.18937,1.18076,1.18243
2020-10-07,1.18242,1.18578,1.17763,1.184
2020-10-08,1.184,1.18977,1.18357,1.18625
2020-10-09,1.18618,1.18815,1.1795,1.1869
2020-10-12,1.18659,1.18958,1.18485,1.188
2020-10-13,1.18778,1.19015,1.18262,1.18341
2020-10-14,1.18384,1.19176,1.17704,1.18841
2020-10-15,1.18829,1.18954,1.17866,1.18015
2020-10-16,1.17998,1.18502,1.17604,1.18279
2020-10-19,1.18087,1.18808,1.17769,1.17828
2020-10-20,1.17828,1.17989,1.1723,1.1741
2020-10-21,1.17404,1.19116,1.17384,1.18928
2020-10-22,1.18945,1.19119,1.18602,1.18701
2020-10-23,1.18701,1.18816,1.17788,1.17933
2020-10-26,1.18041,1.1852,1.17621,1.18214
2020-10-27,1.18219,1.18617,1.18052,1.18463
2020-10-28,1.18465,1.18837,1.17845,1.18228
2020-10-29,1.18232,1.18717,1.17912,1.18413
2020-10-30,1.18414,1.19028,1.17988,1.1875
2020-11-02,1.18574,1.18896,1.18034,1.18639
2020-11-03,1.1864,1.19317,1.18636,1.19261
2020-11-04,1.19259,1.19598,1.18058,1.18134
2020-11-05,1.18163,1.19153,1.17938,1.1893
2020-11-06,1.18885,1.18914,1.17989,1.18368
2020-11-09,1.1842,1.20375,1.18081,1.20237
2020-11-10,1.20259,1.21603,1.2015,1.21408
2020-11-11,1.21394,1.21987,1.21097,1.21259
2020-11-12,1.21261,1.213,1.19931,1.20018
2020-11-13,1.20028,1.20589,1.19904,1.20466
2020-11-16,1.20395,1.20775,1.19978,1.20417
2020-11-17,1.20417,1.20894,1.20328,1.20882
2020-11-18,1.20879,1.21242,1.20688,1.20915
2020-11-19,1.20906,1.21007,1.204,1.20749
2020-11-20,1.20727,1.21208,1.20556,1.211
2020-11-23,1.2115,1.21858,1.21126,1.21582
2020-11-24,1.21567,1.21936,1.2138,1.21714
2020-11-25,1.21716,1.21865,1.21384,1.21579
2020-11-26,1.21556,1.21583,1.20833,1.21109
2020-11-27,1.21109,1.21318,1.20261,1.20289
2020-11-30,1.20531,1.21177,1.20113,1.21041
2020-12-01,1.21048,1.21509,1.20348,1.20803
2020-12-02,1.20802,1.20859,1.19126,1.19654
2020-12-03,1.19656,1.20297,1.19527,1.19844
2020-12-04,1.19844,1.20374,1.19506,1.19775
2020-12-07,1.19608,1.19722,1.18101,1.19115
2020-12-08,1.19115,1.19123,1.18241,1.18782
2020-12-09,1.18782,1.19777,1.18483,1.18839
2020-12-10,1.18837,1.19077,1.17719,1.17857
2020-12-11,1.17854,1.18109,1.16841,1.17599
2020-12-14,1.18399,1.19084,1.1802,1.18184
2020-12-15,1.18195,1.19337,1.17668,1.1914
2020-12-16,1.19152,1.19933,1.19008,1.19529
2020-12-17,1.19531,1.20519,1.19483,1.20132
2020-12-18,1.20133,1.20164,1.19227,1.19317
2020-12-21,1.18889,1.19449,1.17344,1.19219
2020-12-22,1.19207,1.19375,1.18351,1.1886
2020-12-23,1.18862,1.2042,1.18853,1.1995
2020-12-24,1.19972,1.21238,1.19867,1.20585
2020-12-28,1.20579,1.20759,1.19451,1.1963
2020-12-29,1.19633,1.19928,1.19215,1.19342
2020-12-30,1.19334,1.20478,1.19286,1.20038
2020-12-31,1.20014,1.21081,1.19911,1.21002
2021-01-04,1.20767,1.21098,1.19316,1.19631
2021-01-05,1.19633,1.19818,1.19221,1.19667
2021-01-06,1.19668,1.19883,1.19181,1.19606
2021-01-07,1.19591,1.20199,1.19348,1.20086
2021-01-08,1.20084,1.20579,1.19938,1.20038
2021-01-11,1.20137,1.20387,1.197,1.20277
2021-01-12,1.20281,1.21316,1.20262,1.21156
2021-01-13,1.21156,1.21653,1.20914,1.21102
2021-01-14,1.21083,1.21662,1.20965,1.21581
2021-01-15,1.21582,1.21626,1.20799,1.21067
2021-01-18,1.21046,1.2116,1.20548,1.20986
2021-01-19,1.21001,1.21254,1.20692,1.21146
2021-01-20,1.21146,1.21965,1.21091,1.21453
2021-01-21,1.21458,1.21957,1.21391,1.21545
2021-01-22,1.21548,1.2158,1.20764,1.21142
2021-01-25,1.2115,1.21533,1.21114,1.21424
2021-01-26,1.21425,1.21982,1.21047,1.21819
2021-01-27,1.21815,1.22051,1.21558,1.21681
2021-01-28,1.21678,1.22124,1.21237,1.21974
2021-01-29,1.21981,1.22259,1.21498,1.22053
2021-02-01,1.22034,1.22939,1.21999,1.22591
2021-02-02,1.22594,1.22863,1.22387,1.22642
2021-02-03,1.22638,1.22906,1.22493,1.22679
2021-02-04,1.2268,1.23658,1.2236,1.23591
2021-02-05,1.23604,1.23727,1.23339,1.23538
2021-02-08,1.23413,1.2364,1.23229,1.2347
2021-02-09,1.23502,1.23576,1.22959,1.23284
2021-02-10,1.23288,1.23432,1.23084,1.2315
2021-02-11,1.23138,1.2329,1.22843,1.2297
2021-02-12,1.2297,1.2361,1.22787,1.23526
2021-02-15,1.23569,1.2397,1.23521,1.23834
2021-02-16,1.23833,1.24198,1.23564,1.24109
2021-02-17,1.24107,1.2464,1.23893,1.24538
2021-02-18,1.24545,1.25314,1.24452,1.2523
2021-02-19,1.2523,1.25749,1.24991,1.25608
2021-02-22,1.25576,1.26299,1.25557,1.26157
2021-02-23,1.26044,1.2781,1.25965,1.27746
2021-02-24,1.27752,1.28934,1.27665,1.28228
2021-02-25,1.28225,1.28609,1.26661,1.26741
2021-02-26,1.2674,1.26973,1.25763,1.26718
2021-03-01,1.26604,1.27724,1.26586,1.27416
2021-03-02,1.27416,1.27926,1.27001,1.27684
2021-03-03,1.27684,1.28444,1.27576,1.28306
2021-03-04,1.28309,1.29666,1.28089,1.29107
2021-03-05,1.29107,1.29157,1.27981,1.28928
2021-03-08,1.28867,1.2949,1.28675,1.29387
2021-03-09,1.29402,1.29887,1.28811,1.28878
2021-03-10,1.2887,1.29689,1.28835,1.2956
2021-03-11,1.29557,1.29722,1.28905,1.29298
2021-03-12,1.29298,1.29819,1.2903,1.29371
2021-03-15,1.29384,1.29707,1.28676,1.28924
2021-03-16,1.28924,1.28944,1.2789,1.28545
2021-03-17,1.28545,1.29176,1.28372,1.28811
2021-03-18,1.28808,1.29587,1.2876,1.29156
2021-03-19,1.29156,1.29467,1.28716,1.28825
2021-03-22,1.28678,1.28927,1.2773,1.27992
2021-03-23,1.27992,1.28776,1.27788,1.2841
2021-03-24,1.28408,1.28522,1.2799,1.28047
2021-03-25,1.28045,1.29146,1.27985,1.2911
2021-03-26,1.29103,1.29873,1.291,1.29563
2021-03-29,1.29459,1.30159,1.29148,1.29268
2021-03-30,1.29277,1.29812,1.29182,1.29454
2021-03-31,1.29447,1.30367,1.29397,1.3007
2021-04-01,1.30057,1.3063,1.29983,1.30283
2021-04-05,1.30286,1.30741,1.30029,1.3021
2021-04-06,1.30211,1.30459,1.28635,1.2877
2021-04-07,1.28747,1.28835,1.27443,1.27685
2021-04-08,1.27677,1.27959,1.26834,1.26955
2021-04-09,1.26959,1.27333,1.26438,1.26768
2021-04-12,1.26797,1.27224,1.26641,1.26768
2021-04-13,1.26768,1.27443,1.26282,1.26591
2021-04-14,1.26587,1.27341,1.26532,1.27151
2021-04-15,1.27141,1.275,1.26944,1.27136
2021-04-16,1.27141,1.27331,1.26269,1.27278
2021-04-19,1.27194,1.28114,1.26838,1.27952
2021-04-20,1.27952,1.28177,1.27451,1.27645
2021-04-21,1.27624,1.27994,1.27544,1.27727
2021-04-22,1.27727,1.27765,1.26869,1.26938
2021-04-23,1.26938,1.27324,1.26662,1.26809
2021-04-26,1.26751,1.27364,1.26708,1.2707
2021-04-27,1.27074,1.27364,1.2685,1.27088
2021-04-28,1.27088,1.2735,1.26726,1.26767
2021-04-29,1.26772,1.27261,1.26623,1.26723
2021-04-30,1.26724,1.26859,1.26071,1.26152
2021-05-03,1.26137,1.26938,1.26098,1.26743
2021-05-04,1.26754,1.27148,1.26254,1.26859
2021-05-05,1.26859,1.27364,1.26846,1.26962
2021-05-06,1.26962,1.27108,1.25934,1.26047
2021-05-07,1.26072,1.26516,1.25832,1.26123
2021-05-10,1.26131,1.27403,1.26064,1.27282
2021-05-11,1.27282,1.27962,1.27135,1.27746
2021-05-12,1.27746,1.28195,1.27636,1.27772
2021-05-13,1.27782,1.2787,1.27096,1.27222
2021-05-14,1.27243,1.27423,1.26822,1.27216
2021-05-17,1.27133,1.27738,1.26912,1.27673
2021-05-18,1.27673,1.27905,1.27203,1.27321
2021-05-19,1.27319,1.27825,1.27261,1.27533
2021-05-20,1.27532,1.27725,1.27135,1.27315
2021-05-21,1.27311,1.27623,1.26959,1.27039
2021-05-24,1.27145,1.27231,1.26726,1.26973
2021-05-25,1.26966,1.27176,1.26524,1.26696
2021-05-26,1.26688,1.26987,1.26506,1.268
2021-05-27,1.26801,1.27629,1.26551,1.27405
2021-05-28,1.27394,1.27809,1.27312,1.27651
2021-05-31,1.27729,1.27873,1.27475,1.27725
2021-06-01,1.27725,1.28009,1.26778,1.26965
2021-06-02,1.2697,1.27658,1.26802,1.27258
2021-06-03,1.2726,1.27711,1.27184,1.27422
2021-06-04,1.27426,1.27844,1.27295,1.27296
2021-06-07,1.27317,1.27525,1.27036,1.27311
2021-06-08,1.2731,1.2731,1.26548,1.26902
2021-06-09,1.26897,1.27192,1.2627,1.26451
2021-06-10,1.26447,1.26996,1.26133,1.26819
2021-06-11,1.26818,1.27022,1.26555,1.26833
2021-06-14,1.26789,1.27061,1.26474,1.26952
2021-06-15,1.26944,1.27057,1.26321,1.26519
2021-06-16,1.2652,1.27255,1.2649,1.27082
2021-06-17,1.27084,1.27866,1.26958,1.27769
2021-06-18,1.27771,1.27991,1.27173,1.27383
2021-06-21,1.27294,1.27992,1.27219,1.27895
2021-06-22,1.27895,1.28157,1.27529,1.28063
2021-06-23,1.28087,1.28437,1.28004,1.28184
2021-06-24,1.28185,1.2857,1.27648,1.27807
2021-06-25,1.27812,1.27867,1.27266,1.2735
2021-06-28,1.27402,1.28028,1.27293,1.27673
2021-06-29,1.2765,1.27696,1.27307,1.27455
2021-06-30,1.27461,1.28066,1.27374,1.27944
2021-07-01,1.27944,1.28172,1.27305,1.2738
2021-07-02,1.27373,1.27622,1.27109,1.27391
2021-07-05,1.27464,1.27792,1.27379,1.27756
2021-07-06,1.2773,1.28053,1.27399,1.2762
2021-07-07,1.2762,1.2783,1.27215,1.27747
2021-07-08,1.27747,1.27754,1.25686,1.2612
2021-07-09,1.261,1.27012,1.26043,1.26934
2021-07-12,1.27017,1.27213,1.26637,1.27073
2021-07-13,1.27073,1.27155,1.26708,1.26879
2021-07-14,1.26879,1.27593,1.26666,1.26817
2021-07-15,1.26886,1.27327,1.26196,1.26909
2021-07-16,1.26918,1.27448,1.26541,1.26547
2021-07-19,1.26582,1.26632,1.25358,1.25538
2021-07-20,1.25525,1.25684,1.25024,1.25586
2021-07-21,1.25585,1.25965,1.25304,1.2582
2021-07-22,1.2582,1.26683,1.25659,1.26535
2021-07-23,1.26546,1.26744,1.26192,1.26463
2021-07-26,1.2654,1.2688,1.26172,1.26615
2021-07-27,1.26591,1.26989,1.26277,1.26925
2021-07-28,1.26923,1.27143,1.26502,1.26553
2021-07-29,1.26547,1.26924,1.26371,1.26466
2021-07-30,1.26453,1.26644,1.25856,1.25899
2021-08-02,1.25898,1.26165,1.25625,1.25724
2021-08-03,1.25716,1.25964,1.25497,1.25794
2021-08-04,1.25798,1.26207,1.25702,1.25858
2021-08-05,1.25863,1.26439,1.25863,1.26333
2021-08-06,1.26352,1.27002,1.26247,1.26974
2021-08-09,1.27008,1.27504,1.2683,1.27412
2021-08-10,1.2739,1.27915,1.27315,1.27713
2021-08-11,1.2773,1.27956,1.27482,1.27811
2021-08-12,1.27779,1.27899,1.2731,1.27548
2021-08-13,1.27551,1.27556,1.26892,1.26947
2021-08-16,1.26983,1.27017,1.26136,1.26306
2021-08-17,1.26308,1.26362,1.25413,1.25691
2021-08-18,1.25677,1.26433,1.25452,1.26098
2021-08-19,1.26112,1.26267,1.25182,1.25292
2021-08-20,1.25292,1.25348,1.24731,1.24896
2021-08-23,1.24846,1.25593,1.24767,1.25296
2021-08-24,1.25215,1.25524,1.24921,1.25325
2021-08-25,1.25325,1.25895,1.25184,1.25662
2021-08-26,1.25696,1.26111,1.25696,1.25738
2021-08-27,1.25755,1.26083,1.25412,1.25412
2021-08-30,1.25346,1.26261,1.25288,1.26145
2021-08-31,1.26145,1.2634,1.25598,1.25906
2021-09-01,1.25897,1.26413,1.25871,1.2606
2021-09-02,1.26072,1.26661,1.25999,1.26561
2021-09-03,1.26503,1.26827,1.2626,1.26711
2021-09-06,1.26673,1.26857,1.26547,1.26712
2021-09-07,1.26712,1.26817,1.25997,1.2676
2021-09-08,1.26746,1.27027,1.26387,1.26985
2021-09-09,1.2698,1.27329,1.26609,1.26858
2021-09-10,1.26847,1.27373,1.26804,1.27011
2021-09-13,1.27077,1.27774,1.27011,1.27574
2021-09-14,1.27598,1.27974,1.26954,1.27035
2021-09-15,1.27048,1.27385,1.26616,1.27346
2021-09-16,1.27334,1.28089,1.27248,1.27942
2021-09-17,1.27952,1.28198,1.27706,1.28051
2021-09-20,1.27952,1.28056,1.26567,1.26768
2021-09-21,1.26748,1.27037,1.25876,1.26199
2021-09-22,1.26204,1.26422,1.25611,1.26135
2021-09-23,1.26159,1.27071,1.26064,1.2683
2021-09-24,1.26838,1.27072,1.26282,1.26489
2021-09-27,1.26357,1.2732,1.26331,1.26864
2021-09-28,1.26869,1.27231,1.25456,1.25729
2021-09-29,1.25693,1.2596,1.25064,1.25493
2021-09-30,1.25478,1.26136,1.25371,1.25525
2021-10-01,1.2554,1.26222,1.25037,1.26063
2021-10-04,1.25948,1.26234,1.25533,1.25814
2021-10-05,1.25819,1.26562,1.25744,1.26463
2021-10-06,1.26489,1.26617,1.25807,1.26049
2021-10-07,1.26032,1.26561,1.25741,1.26461
2021-10-08,1.26427,1.26693,1.26201,1.26265
2021-10-11,1.26295,1.26779,1.26061,1.26123
2021-10-12,1.26126,1.26665,1.25806,1.26482
2021-10-13,1.26454,1.26651,1.26061,1.26217
2021-10-14,1.26199,1.2649,1.25945,1.26287
2021-10-15,1.26287,1.27301,1.26219,1.26786
2021-10-18,1.27116,1.2729,1.26662,1.26844
2021-10-19,1.26838,1.27423,1.26675,1.27325
2021-10-20,1.27323,1.27637,1.26873,1.27131
2021-10-21,1.27096,1.27184,1.26557,1.26639
2021-10-22,1.2667,1.26808,1.25918,1.26047
2021-10-25,1.26072,1.26674,1.2602,1.26601
2021-10-26,1.26599,1.27182,1.26559,1.26634
2021-10-27,1.26632,1.26709,1.25802,1.26162
2021-10-28,1.26132,1.26415,1.25681,1.25778
2021-10-29,1.25777,1.25839,1.25216,1.25322
2021-11-01,1.2532,1.25458,1.24156,1.24206
2021-11-02,1.24203,1.24768,1.24066,1.24544
2021-11-03,1.24541,1.24862,1.24051,1.24813
2021-11-04,1.24809,1.24861,1.23049,1.23241
2021-11-05,1.23242,1.23537,1.22795,1.23132
2021-11-08,1.23066,1.24102,1.22996,1.23887
2021-11-09,1.23886,1.24271,1.23429,1.23491
2021-11-10,1.23534,1.23895,1.23016,1.23101
2021-11-11,1.23084,1.237,1.22925,1.23139
2021-11-12,1.23131,1.23735,1.23093,1.23571
2021-11-15,1.23609,1.24217,1.23361,1.24088
2021-11-16,1.24073,1.2504,1.24022,1.24868
2021-11-17,1.24861,1.25523,1.24848,1.25255
2021-11-18,1.25244,1.25453,1.2475,1.2498
2021-11-19,1.24974,1.25176,1.24142,1.24828
2021-11-22,1.24907,1.25073,1.24522,1.24975
2021-11-23,1.24962,1.2499,1.24381,1.24842
2021-11-24,1.24841,1.25199,1.24431,1.24461
2021-11-25,1.24469,1.24765,1.24235,1.24656
2021-11-26,1.24638,1.24693,1.22849,1.23243
2021-11-29,1.23112,1.23686,1.22815,1.2283
2021-11-30,1.22832,1.23011,1.21866,1.22184
2021-12-01,1.22188,1.22782,1.22082,1.22158
2021-12-02,1.22154,1.22742,1.22147,1.22409
2021-12-03,1.22399,1.22438,1.21382,1.21535
2021-12-06,1.21578,1.22883,1.21538,1.22752
2021-12-07,1.2274,1.2291,1.22349,1.22478
2021-12-08,1.22454,1.22535,1.21434,1.2155
2021-12-09,1.21552,1.22289,1.21442,1.22167
2021-12-10,1.22167,1.22322,1.21762,1.2218
2021-12-13,1.22049,1.2257,1.21751,1.21923
2021-12-14,1.21921,1.22358,1.2162,1.22231
2021-12-15,1.22228,1.22782,1.22199,1.22591
2021-12-16,1.22588,1.23593,1.22327,1.22525
2021-12-17,1.22539,1.22593,1.21991,1.22363
2021-12-20,1.22379,1.22406,1.21545,1.21743
2021-12-21,1.21732,1.22624,1.21623,1.22577
2021-12-22,1.22572,1.2299,1.22394,1.22831
2021-12-23,1.22836,1.23733,1.22665,1.23144
2021-12-24,1.23144,1.2337,1.22814,1.23105
2021-12-27,1.23108,1.23463,1.22986,1.23362
2021-12-28,1.23345,1.23498,1.2309,1.23249
2021-12-29,1.23282,1.23478,1.23107,1.23374
2021-12-30,1.23375,1.23648,1.23281,1.23329
2021-12-31,1.23327,1.23556,1.2286,1.2338
2022-01-03,1.23359,1.23974,1.23217,1.2381
2022-01-04,1.23811,1.24128,1.23585,1.23928
2022-01-05,1.23937,1.24573,1.23787,1.24314
2022-01-06,1.24304,1.24805,1.24009,1.24715
2022-01-07,1.24713,1.25028,1.24571,1.24844
2022-01-10,1.24879,1.25921,1.24851,1.25877
2022-01-11,1.25884,1.26097,1.25764,1.25902
2022-01-12,1.25892,1.26027,1.25089,1.25303
2022-01-13,1.25308,1.25615,1.24823,1.24908
2022-01-14,1.24908,1.25185,1.24694,1.24988
2022-01-17,1.25002,1.25164,1.24685,1.24737
2022-01-18,1.24787,1.24882,1.24319,1.2473
2022-01-19,1.24734,1.2505,1.24463,1.24675
2022-01-20,1.24682,1.25017,1.24491,1.24739
2022-01-21,1.2473,1.24743,1.23423,1.23634
2022-01-24,1.23684,1.23916,1.22802,1.23307
2022-01-25,1.23326,1.24215,1.23198,1.24006
2022-01-26,1.24012,1.24579,1.23913,1.2437
2022-01-27,1.24373,1.24847,1.24122,1.24541
2022-01-28,1.24534,1.25083,1.244,1.24742
2022-01-31,1.2478,1.25503,1.24491,1.24625
2022-02-01,1.24622,1.24741,1.24174,1.24614
2022-02-02,1.24605,1.24815,1.24492,1.24736
2022-02-03,1.24734,1.25627,1.24588,1.25172
2022-02-04,1.25166,1.25359,1.24836,1.2516
2022-02-07,1.25285,1.25338,1.24697,1.24951
2022-02-08,1.25023,1.25357,1.24908,1.25289
2022-02-09,1.25298,1.25507,1.24949,1.25117
2022-02-10,1.25122,1.25935,1.25004,1.25495
2022-02-11,1.25493,1.26004,1.2521,1.25328
2022-02-14,1.25422,1.25506,1.24699,1.25113
2022-02-15,1.25095,1.2559,1.24873,1.25298
2022-02-16,1.25302,1.25611,1.25134,1.25247
2022-02-17,1.25237,1.25562,1.25058,1.25298
2022-02-18,1.25303,1.25755,1.25008,1.25273
2022-02-21,1.25254,1.25427,1.24505,1.24586
2022-02-22,1.24629,1.2534,1.24283,1.25201
2022-02-23,1.25204,1.25474,1.24286,1.24357
2022-02-24,1.2435,1.24406,1.23028,1.23834
2022-02-25,1.23833,1.24534,1.23666,1.24124
2022-02-28,1.23708,1.24071,1.2292,1.23099
2022-03-01,1.23112,1.23348,1.22271,1.22412
2022-03-02,1.22411,1.23409,1.21972,1.23383
2022-03-03,1.23385,1.23456,1.22406,1.22453
2022-03-04,1.2245,1.22707,1.21275,1.21481
2022-03-07,1.21387,1.22102,1.21252,1.21358
2022-03-08,1.21357,1.22068,1.21163,1.21748
2022-03-09,1.21711,1.22336,1.21703,1.22129
2022-03-10,1.22173,1.22644,1.2159,1.21673
2022-03-11,1.21701,1.22263,1.21592,1.21863
2022-03-14,1.21915,1.223,1.21629,1.22046
2022-03-15,1.22048,1.23177,1.22036,1.2272
2022-03-16,1.2272,1.23826,1.22594,1.23631
2022-03-17,1.23632,1.24161,1.22914,1.23196
2022-03-18,1.23196,1.23402,1.22639,1.22781
2022-03-21,1.22845,1.23006,1.22174,1.2291
2022-03-22,1.2291,1.23871,1.22898,1.23862
2022-03-23,1.23851,1.24204,1.22783,1.22874
2022-03-24,1.22885,1.23272,1.22568,1.22669
2022-03-25,1.22671,1.22889,1.21978,1.2267
2022-03-28,1.2266,1.2335,1.22198,1.22356
2022-03-29,1.22361,1.22923,1.21774,1.21926
2022-03-30,1.21918,1.22036,1.21123,1.21269
2022-03-31,1.21269,1.2158,1.20965,1.21256
2022-04-01,1.21227,1.21554,1.20984,1.21369
2022-04-04,1.21358,1.2169,1.212,1.21512
2022-04-05,1.21515,1.21926,1.2132,1.21519
2022-04-06,1.21514,1.22287,1.2151,1.21891
2022-04-07,1.21886,1.22182,1.2177,1.22115
2022-04-08,1.22112,1.22213,1.21531,1.21725
2022-04-11,1.21559,1.21893,1.21222,1.21323
2022-04-12,1.21325,1.21585,1.2116,1.21267
2022-04-13,1.21257,1.22641,1.2102,1.22549
2022-04-14,1.22562,1.23361,1.22504,1.23165
2022-04-18,1.23205,1.23237,1.22716,1.22928
2022-04-19,1.22913,1.23816,1.22733,1.23763
2022-04-20,1.23781,1.24127,1.23407,1.23945
2022-04-21,1.23927,1.24486,1.23634,1.24258
2022-04-22,1.24263,1.24333,1.22691,1.22772
2022-04-25,1.22875,1.22886,1.21581,1.22218
2022-04-26,1.22254,1.22415,1.20982,1.20987
2022-04-27,1.21011,1.21911,1.20788,1.21506
2022-04-28,1.21508,1.21849,1.20799,1.21118
2022-04-29,1.21109,1.22425,1.2106,1.22319
2022-05-02,1.22384,1.2255,1.22046,1.22119
2022-05-03,1.22116,1.22788,1.22014,1.22322
2022-05-04,1.22322,1.23059,1.22095,1.22923
2022-05-05,1.2289,1.22996,1.21164,1.2174
2022-05-06,1.21724,1.22056,1.21091,1.2199
2022-05-09,1.21971,1.2285,1.21776,1.22489
2022-05-10,1.22521,1.23148,1.22095,1.22657
2022-05-11,1.22665,1.2286,1.21586,1.21794
2022-05-12,1.21775,1.22482,1.2123,1.22352
2022-05-13,1.22355,1.22789,1.21848,1.2276
2022-05-16,1.22793,1.23518,1.22509,1.23484
2022-05-17,1.23478,1.24442,1.23422,1.24113
2022-05-18,1.24099,1.24208,1.2189,1.21995
2022-05-19,1.22044,1.22165,1.20716,1.21282
2022-05-20,1.2129,1.21824,1.20813,1.21766
2022-05-23,1.21693,1.22255,1.2116,1.21573
2022-05-24,1.21604,1.21604,1.19865,1.2041
2022-05-25,1.20435,1.21084,1.20106,1.21047
2022-05-26,1.21075,1.21225,1.20476,1.20923
2022-05-27,1.20923,1.21254,1.20531,1.20932
2022-05-30,1.20888,1.21395,1.20755,1.21199
2022-05-31,1.21127,1.21358,1.20588,1.20959
2022-06-01,1.20935,1.21268,1.20098,1.20289
2022-06-02,1.20293,1.20644,1.19752,1.20488
2022-06-03,1.20509,1.20805,1.20246,1.20291
2022-06-06,1.2026,1.21797,1.20103,1.21642
2022-06-07,1.21642,1.22615,1.21015,1.22467
2022-06-08,1.22463,1.22744,1.22081,1.22667
2022-06-09,1.22677,1.22945,1.2204,1.22555
2022-06-10,1.22512,1.22537,1.21598,1.21661
2022-06-13,1.21702,1.21705,1.20811,1.21086
2022-06-14,1.21081,1.21455,1.19674,1.20232
2022-06-15,1.20236,1.21353,1.20001,1.20999
2022-06-16,1.21007,1.21316,1.18056,1.1945
2022-06-17,1.19318,1.19532,1.17955,1.18536
2022-06-20,1.18625,1.18704,1.17875,1.18457
2022-06-21,1.18513,1.18969,1.1821,1.18606
2022-06-22,1.18613,1.18645,1.17697,1.17918
2022-06-23,1.17933,1.18158,1.17325,1.17862
2022-06-24,1.17865,1.18054,1.17213,1.17725
2022-06-27,1.17601,1.18035,1.17258,1.17332
2022-06-28,1.17355,1.17448,1.16518,1.16654
2022-06-29,1.1666,1.16801,1.15399,1.15746
2022-06-30,1.15743,1.16476,1.15647,1.16296
2022-07-01,1.16298,1.16298,1.15299,1.16119
